timestamp,AHU_C2_5_B-AHU_CCVC,AHU_C2_5_B-AHU_OCC,AHU_C2_5_B-AHU_TAS,AHU_C2_5_B-AHU_TAS_SP
2020-06-15 10:30:00+00:00,0,1,14.06111111,12.77777778
2020-06-15 10:45:00+00:00,0,1,13.98888889,12.77777778
2020-06-15 11:00:00+00:00,0,1,13.92222222,12.77777778
2020-06-15 11:15:00+00:00,0,1,13.98888889,12.77777778
2020-06-15 11:30:00+00:00,0,1,14.09444444,12.77777778
2020-06-15 11:45:00+00:00,0,1,13.95,12.77777778
2020-06-15 12:00:00+00:00,0,1,13.95,12.77777778
2020-06-15 12:15:00+00:00,0,1,13.95555556,12.77777778
2020-06-15 12:30:00+00:00,0,1,14.03333333,12.77777778
2020-06-15 12:45:00+00:00,0,1,14.05,12.77777778
2020-06-15 13:00:00+00:00,0,1,14.08888889,12.77777778
2020-06-15 13:15:00+00:00,0,1,13.98888889,12.77777778
2020-06-15 13:30:00+00:00,0,1,14.02222222,12.77777778
2020-06-15 13:45:00+00:00,0,1,13.96111111,12.77777778
2020-06-15 14:00:00+00:00,0,1,13.94444444,12.77777778
2020-06-15 14:15:00+00:00,0,1,14.06666667,12.77777778
2020-06-15 14:30:00+00:00,0,1,13.98888889,12.77777778
2020-06-15 14:45:00+00:00,0,1,13.92222222,12.77777778
2020-06-15 15:00:00+00:00,0,1,14.02222222,12.77777778
2020-06-15 15:15:00+00:00,0,1,14.10555556,12.77777778
2020-06-15 15:30:00+00:00,0,1,14.17777778,12.77777778
2020-06-15 15:45:00+00:00,0,1,14.09444444,12.77777778
2020-06-15 16:00:00+00:00,0,1,13.98333333,12.77777778
2020-06-15 16:15:00+00:00,0,1,14.06111111,12.77777778
2020-06-15 16:30:00+00:00,0,1,14.12222222,12.77777778
2020-06-15 16:45:00+00:00,0,1,14.02222222,12.77777778
2020-06-15 17:00:00+00:00,0,1,13.87222222,12.77777778
2020-06-15 17:15:00+00:00,0,1,13.86666667,12.77777778
2020-06-15 17:30:00+00:00,0,1,14.03888889,12.77777778
2020-06-15 17:45:00+00:00,0,1,14.15,12.77777778
2020-06-15 18:00:00+00:00,0,1,14.08888889,12.77777778
2020-06-15 18:15:00+00:00,0,1,13.99444444,12.77777778
2020-06-15 18:30:00+00:00,0,1,13.95555556,12.77777778
2020-06-15 18:45:00+00:00,0,1,13.99444444,12.77777778
2020-06-15 19:00:00+00:00,0,1,14.00555556,12.77777778
2020-06-15 19:15:00+00:00,0,1,13.93888889,12.77777778
2020-06-15 19:30:00+00:00,0,1,14.01111111,12.77777778
2020-06-15 19:45:00+00:00,0,1,13.93333333,12.77777778
2020-06-15 20:00:00+00:00,0,1,13.86666667,12.77777778
2020-06-15 20:15:00+00:00,0,1,13.86666667,12.77777778
2020-06-15 20:30:00+00:00,0,1,13.9,12.77777778
2020-06-15 20:45:00+00:00,0,1,14.01111111,12.77777778
2020-06-15 21:00:00+00:00,0,1,13.85555556,12.77777778
2020-06-15 21:15:00+00:00,0,1,13.96111111,12.77777778
2020-06-15 21:30:00+00:00,0,1,13.99444444,12.77777778
2020-06-15 21:45:00+00:00,0,1,14.05555556,12.77777778
2020-06-15 22:00:00+00:00,0,1,14.03333333,12.77777778
2020-06-15 22:15:00+00:00,0,1,14.02777778,12.77777778
2020-06-15 22:30:00+00:00,0,1,14.01111111,12.77777778
2020-06-15 22:45:00+00:00,0,1,14.06111111,12.77777778
2020-06-15 23:00:00+00:00,0,1,14.07777778,12.77777778
2020-06-15 23:15:00+00:00,0,1,13.95555556,12.77777778
2020-06-15 23:30:00+00:00,0,1,13.93333333,12.77777778
2020-06-15 23:45:00+00:00,0,1,13.9,12.77777778
2020-06-16 00:00:00+00:00,0,1,13.86666667,12.77777778
2020-06-16 00:15:00+00:00,0,1,13.78888889,12.77777778
2020-06-16 00:30:00+00:00,0,1,13.64444444,12.77777778
2020-06-16 00:45:00+00:00,0,1,13.56111111,12.77777778
2020-06-16 01:00:00+00:00,0,1,13.67777778,12.77777778
2020-06-16 01:15:00+00:00,0,1,13.7,12.77777778
2020-06-16 01:30:00+00:00,0,1,13.64444444,12.77777778
2020-06-16 01:45:00+00:00,0,1,13.62222222,12.77777778
2020-06-16 02:00:00+00:00,0,1,13.56111111,12.77777778
2020-06-16 02:15:00+00:00,0,1,13.57777778,12.77777778
2020-06-16 02:30:00+00:00,0,1,13.42222222,12.77777778
2020-06-16 02:45:00+00:00,0,1,13.28888889,12.77777778
2020-06-16 03:00:00+00:00,0,1,13.23333333,12.77777778
2020-06-16 03:15:00+00:00,0,1,13.32777778,12.77777778
2020-06-16 03:30:00+00:00,0,1,13.35555556,12.77777778
2020-06-16 03:45:00+00:00,0,1,13.42222222,12.77777778
2020-06-16 04:00:00+00:00,0,1,13.37777778,12.77777778
2020-06-16 04:15:00+00:00,0,1,13.37222222,12.77777778
2020-06-16 04:30:00+00:00,0,1,13.31666667,12.77777778
2020-06-16 04:45:00+00:00,0,1,13.25,12.77777778
2020-06-16 05:00:00+00:00,0,1,13.16111111,12.77777778
2020-06-16 05:15:00+00:00,0,1,13.06666667,12.77777778
2020-06-16 05:30:00+00:00,0,1,12.92222222,12.77777778
2020-06-16 05:45:00+00:00,0,1,12.77222222,12.77777778
2020-06-16 06:00:00+00:00,0,1,12.8,12.77777778
2020-06-16 06:15:00+00:00,0,1,12.77222222,12.77777778
2020-06-16 06:30:00+00:00,0,1,12.61666667,12.77777778
2020-06-16 06:45:00+00:00,0,1,12.56666667,12.77777778
2020-06-16 07:00:00+00:00,0,1,12.56111111,12.77777778
2020-06-16 07:15:00+00:00,0,1,12.47222222,12.77777778
2020-06-16 07:30:00+00:00,0,1,12.49444444,12.77777778
2020-06-16 07:45:00+00:00,0,1,12.42222222,12.77777778
2020-06-16 08:00:00+00:00,0,1,12.34444444,12.77777778
2020-06-16 08:15:00+00:00,0,1,12.28888889,12.77777778
2020-06-16 08:30:00+00:00,0,1,12.43333333,12.77777778
2020-06-16 08:45:00+00:00,0,1,12.48333333,12.77777778
2020-06-16 09:00:00+00:00,0,1,12.56666667,12.77777778
2020-06-16 09:15:00+00:00,0,1,12.59444444,12.77777778
2020-06-16 09:30:00+00:00,0,1,12.73333333,12.77777778
2020-06-16 09:45:00+00:00,0,1,12.92222222,12.77777778
2020-06-16 10:00:00+00:00,0,1,13.11666667,12.77777778
2020-06-16 10:15:00+00:00,0,1,13.32222222,12.77777778
2020-06-16 10:30:00+00:00,0,1,13.50555556,12.77777778
2020-06-16 10:45:00+00:00,0,1,13.75,12.77777778
2020-06-16 11:00:00+00:00,0,1,13.85,12.77777778
2020-06-16 11:15:00+00:00,0,1,13.98888889,12.77777778
2020-06-16 11:30:00+00:00,0,1,14.35,12.77777778
2020-06-16 11:45:00+00:00,0,1,14.3,12.77777778
2020-06-16 12:00:00+00:00,0,1,14.23333333,12.77777778
2020-06-16 12:15:00+00:00,0,1,14.03888889,12.77777778
2020-06-16 12:30:00+00:00,0,1,14.02222222,12.77777778
2020-06-16 12:45:00+00:00,0,1,13.82777778,12.77777778
2020-06-16 13:00:00+00:00,0,1,14.03888889,12.77777778
2020-06-16 13:15:00+00:00,0,1,14.23333333,12.77777778
2020-06-16 13:30:00+00:00,0,1,14.03888889,12.77777778
2020-06-16 13:45:00+00:00,0,1,13.99444444,12.77777778
2020-06-16 14:00:00+00:00,0,1,13.96666667,12.77777778
2020-06-16 14:15:00+00:00,0,1,14.07777778,12.77777778
2020-06-16 14:30:00+00:00,0,1,14.27777778,12.77777778
2020-06-16 14:45:00+00:00,0,1,14.22222222,12.77777778
2020-06-16 15:00:00+00:00,0,1,14.13333333,12.77777778
2020-06-16 15:15:00+00:00,0,1,13.96111111,12.77777778
2020-06-16 15:30:00+00:00,0,1,13.86666667,12.77777778
2020-06-16 15:45:00+00:00,0,1,13.93888889,12.77777778
2020-06-16 16:00:00+00:00,0,1,13.93888889,12.77777778
2020-06-16 16:15:00+00:00,0,1,13.96666667,12.77777778
2020-06-16 16:30:00+00:00,0,1,14.07777778,12.77777778
2020-06-16 16:45:00+00:00,0,1,14.03888889,12.77777778
2020-06-16 17:00:00+00:00,0,1,13.93333333,12.77777778
2020-06-16 17:15:00+00:00,0,1,13.86666667,12.77777778
2020-06-16 17:30:00+00:00,0,1,13.93888889,12.77777778
2020-06-16 17:45:00+00:00,0,1,13.99444444,12.77777778
2020-06-16 18:00:00+00:00,0,1,14.05555556,12.77777778
2020-06-16 18:15:00+00:00,0,1,14.11666667,12.77777778
2020-06-16 18:30:00+00:00,0,1,14.06666667,12.77777778
2020-06-16 18:45:00+00:00,0,1,14.08888889,12.77777778
2020-06-16 19:00:00+00:00,0,1,14.05,12.77777778
2020-06-16 19:15:00+00:00,0,1,14.05,12.77777778
2020-06-16 19:30:00+00:00,0,1,14.01111111,12.77777778
2020-06-16 19:45:00+00:00,0,1,13.95555556,12.77777778
2020-06-16 20:00:00+00:00,0,1,13.87222222,12.77777778
2020-06-16 20:15:00+00:00,0,1,13.8,12.77777778
2020-06-16 20:30:00+00:00,0,1,13.93333333,12.77777778
2020-06-16 20:45:00+00:00,0,1,13.93333333,12.77777778
2020-06-16 21:00:00+00:00,0,1,13.96111111,12.77777778
2020-06-16 21:15:00+00:00,0,1,13.92222222,12.77777778
2020-06-16 21:30:00+00:00,0,1,14.11666667,12.77777778
2020-06-16 21:45:00+00:00,0,1,14.07777778,12.77777778
2020-06-16 22:00:00+00:00,0,1,13.95555556,12.77777778
2020-06-16 22:15:00+00:00,0,1,13.87777778,12.77777778
2020-06-16 22:30:00+00:00,0,1,13.95,12.77777778
2020-06-16 22:45:00+00:00,0,1,13.98888889,12.77777778
2020-06-16 23:00:00+00:00,0,1,14.03888889,12.77777778
2020-06-16 23:15:00+00:00,0,1,14.12222222,12.77777778
2020-06-16 23:30:00+00:00,0,1,13.89444444,12.77777778
2020-06-16 23:45:00+00:00,0,1,13.90555556,12.77777778
2020-06-17 00:00:00+00:00,0,1,13.96111111,12.77777778
2020-06-17 00:15:00+00:00,0,1,14.13333333,12.77777778
2020-06-17 00:30:00+00:00,0,1,14.13333333,12.77777778
2020-06-17 00:45:00+00:00,0,1,14.09444444,12.77777778
2020-06-17 01:00:00+00:00,0,1,13.78888889,12.77777778
2020-06-17 01:15:00+00:00,0,1,13.67777778,12.77777778
2020-06-17 01:30:00+00:00,0,1,13.66111111,12.77777778
2020-06-17 01:45:00+00:00,0,1,13.68888889,12.77777778
2020-06-17 02:00:00+00:00,0,1,13.48888889,12.77777778
2020-06-17 02:15:00+00:00,0,1,13.41111111,12.77777778
2020-06-17 02:30:00+00:00,0,1,13.35,12.77777778
2020-06-17 02:45:00+00:00,0,1,13.22222222,12.77777778
2020-06-17 03:00:00+00:00,0,1,13.15,12.77777778
2020-06-17 03:15:00+00:00,0,1,12.88333333,12.77777778
2020-06-17 03:30:00+00:00,0,1,12.77777778,12.77777778
2020-06-17 03:45:00+00:00,0,1,12.72222222,12.77777778
2020-06-17 04:00:00+00:00,0,1,12.67222222,12.77777778
2020-06-17 04:15:00+00:00,0,1,12.51111111,12.77777778
2020-06-17 04:30:00+00:00,0,1,12.37222222,12.77777778
2020-06-17 04:45:00+00:00,0,1,12.31111111,12.77777778
2020-06-17 05:00:00+00:00,0,1,12.35,12.77777778
2020-06-17 05:15:00+00:00,0,1,12.43333333,12.77777778
2020-06-17 05:30:00+00:00,0,1,12.45555556,12.77777778
2020-06-17 05:45:00+00:00,0,1,12.58333333,12.77777778
2020-06-17 06:00:00+00:00,0,1,12.5,12.77777778
2020-06-17 06:15:00+00:00,0,1,12.46111111,12.77777778
2020-06-17 06:30:00+00:00,0,1,12.39444444,12.77777778
2020-06-17 06:45:00+00:00,0,1,12.38333333,12.77777778
2020-06-17 07:00:00+00:00,0,1,12.31111111,12.77777778
2020-06-17 07:15:00+00:00,0,1,12.4,12.77777778
2020-06-17 07:30:00+00:00,0,1,12.26111111,12.77777778
2020-06-17 07:45:00+00:00,0,1,12.38333333,12.77777778
2020-06-17 08:00:00+00:00,0,1,12.21666667,12.77777778
2020-06-17 08:15:00+00:00,0,1,12.40555556,12.77777778
2020-06-17 08:30:00+00:00,0,1,12.37777778,12.77777778
2020-06-17 08:45:00+00:00,0,1,12.50555556,12.77777778
2020-06-17 09:00:00+00:00,0,1,12.75555556,12.77777778
2020-06-17 09:15:00+00:00,0,1,12.76111111,12.77777778
2020-06-17 09:30:00+00:00,0,1,13.22222222,12.77777778
2020-06-17 09:45:00+00:00,0,1,13.35,12.77777778
2020-06-17 10:00:00+00:00,0,1,13.66111111,12.77777778
2020-06-17 10:15:00+00:00,0,1,14.01666667,12.77777778
2020-06-17 10:30:00+00:00,0,1,13.99444444,12.77777778
2020-06-17 10:45:00+00:00,0,1,13.96111111,12.77777778
2020-06-17 11:00:00+00:00,0,1,13.95,12.77777778
2020-06-17 11:15:00+00:00,0,1,14.00555556,12.77777778
2020-06-17 11:30:00+00:00,0,1,14.29444444,12.77777778
2020-06-17 11:45:00+00:00,0,1,14.17777778,12.77777778
2020-06-17 12:00:00+00:00,0,1,14.08888889,12.77777778
2020-06-17 12:15:00+00:00,0,1,14.03333333,12.77777778
2020-06-17 12:30:00+00:00,0,1,13.96666667,12.77777778
2020-06-17 12:45:00+00:00,0,1,14.20555556,12.77777778
2020-06-17 13:00:00+00:00,0,1,14.11666667,12.77777778
2020-06-17 13:15:00+00:00,0,1,14.06666667,12.77777778
2020-06-17 13:30:00+00:00,0,1,14.08333333,12.77777778
2020-06-17 13:45:00+00:00,0,1,13.92777778,12.77777778
2020-06-17 14:00:00+00:00,0,1,14.00555556,12.77777778
2020-06-17 14:15:00+00:00,0,1,13.93333333,12.77777778
2020-06-17 14:30:00+00:00,0,1,13.99444444,12.77777778
2020-06-17 14:45:00+00:00,0,1,14.07777778,12.77777778
2020-06-17 15:00:00+00:00,0,1,14.00555556,12.77777778
2020-06-17 15:15:00+00:00,0,1,13.99444444,12.77777778
2020-06-17 15:30:00+00:00,0,1,14.16111111,12.77777778
2020-06-17 15:45:00+00:00,0,1,13.95,12.77777778
2020-06-17 16:00:00+00:00,0,1,13.96666667,12.77777778
2020-06-17 16:15:00+00:00,0,1,14.10555556,12.77777778
2020-06-17 16:30:00+00:00,0,1,14.03333333,12.77777778
2020-06-17 16:45:00+00:00,0,1,13.98333333,12.77777778
2020-06-17 17:00:00+00:00,0,1,14.01111111,12.77777778
2020-06-17 17:15:00+00:00,0,1,13.93888889,12.77777778
2020-06-17 17:30:00+00:00,0,1,14.11111111,12.77777778
2020-06-17 17:45:00+00:00,0,1,14.02222222,12.77777778
2020-06-17 18:00:00+00:00,0,1,14.06111111,12.77777778
2020-06-17 18:15:00+00:00,0,1,14.11666667,12.77777778
2020-06-17 18:30:00+00:00,0,1,14.16111111,12.77777778
2020-06-17 18:45:00+00:00,0,1,14.03333333,12.77777778
2020-06-17 19:00:00+00:00,0,1,13.9,12.77777778
2020-06-17 19:15:00+00:00,0,1,13.81111111,12.77777778
2020-06-17 19:30:00+00:00,0,1,13.93333333,12.77777778
2020-06-17 19:45:00+00:00,0,1,14.15,12.77777778
2020-06-17 20:00:00+00:00,0,1,14.07777778,12.77777778
2020-06-17 20:15:00+00:00,0,1,14.05,12.77777778
2020-06-17 20:30:00+00:00,0,1,13.97777778,12.77777778
2020-06-17 20:45:00+00:00,0,1,14.05,12.77777778
2020-06-17 21:00:00+00:00,0,1,14.27777778,12.77777778
2020-06-17 21:15:00+00:00,0,1,14.22777778,12.77777778
2020-06-17 21:30:00+00:00,0,1,14.17222222,12.77777778
2020-06-17 21:45:00+00:00,0,1,14.06111111,12.77777778
2020-06-17 22:00:00+00:00,0,1,13.99444444,12.77777778
2020-06-17 22:15:00+00:00,0,1,14.13888889,12.77777778
2020-06-17 22:30:00+00:00,0,1,14.10555556,12.77777778
2020-06-17 22:45:00+00:00,0,1,14.23333333,12.77777778
2020-06-17 23:00:00+00:00,0,1,14.34444444,12.77777778
2020-06-17 23:15:00+00:00,0,1,14.14444444,12.77777778
2020-06-17 23:30:00+00:00,0,1,14.11111111,12.77777778
2020-06-17 23:45:00+00:00,0,1,14.22777778,12.77777778
2020-06-18 00:00:00+00:00,0,1,14.25555556,12.77777778
2020-06-18 00:15:00+00:00,0,1,14.37222222,12.77777778
2020-06-18 00:30:00+00:00,0,1,14.42777778,12.77777778
2020-06-18 00:45:00+00:00,0,1,14.31666667,12.77777778
2020-06-18 01:00:00+00:00,0,1,14.3,12.77777778
2020-06-18 01:15:00+00:00,0,1,14.20555556,12.77777778
2020-06-18 01:30:00+00:00,0,1,14.19444444,12.77777778
2020-06-18 01:45:00+00:00,0,1,14.22777778,12.77777778
2020-06-18 02:00:00+00:00,0,1,14.27222222,12.77777778
2020-06-18 02:15:00+00:00,0,1,14.24444444,12.77777778
2020-06-18 02:30:00+00:00,0,1,13.96111111,12.77777778
2020-06-18 02:45:00+00:00,0,1,14.05,12.77777778
2020-06-18 03:00:00+00:00,0,1,14.00555556,12.77777778
2020-06-18 03:15:00+00:00,0,1,14.06666667,12.77777778
2020-06-18 03:30:00+00:00,0,1,14.13333333,12.77777778
2020-06-18 03:45:00+00:00,0,1,13.9,12.77777778
2020-06-18 04:00:00+00:00,0,1,13.75555556,12.77777778
2020-06-18 04:15:00+00:00,0,1,13.78333333,12.77777778
2020-06-18 04:30:00+00:00,0,1,13.88333333,12.77777778
2020-06-18 04:45:00+00:00,0,1,13.9,12.77777778
2020-06-18 05:00:00+00:00,0,1,13.91111111,12.77777778
2020-06-18 05:15:00+00:00,0,1,13.84444444,12.77777778
2020-06-18 05:30:00+00:00,0,1,13.66111111,12.77777778
2020-06-18 05:45:00+00:00,0,1,13.71666667,12.77777778
2020-06-18 06:00:00+00:00,0,1,13.67222222,12.77777778
2020-06-18 06:15:00+00:00,0,1,13.67777778,12.77777778
2020-06-18 06:30:00+00:00,0,1,13.60555556,12.77777778
2020-06-18 06:45:00+00:00,0,1,13.46666667,12.77777778
2020-06-18 07:00:00+00:00,0,1,13.35555556,12.77777778
2020-06-18 07:15:00+00:00,0,1,13.31111111,12.77777778
2020-06-18 07:30:00+00:00,0,1,13.45,12.77777778
2020-06-18 07:45:00+00:00,0,1,13.50555556,12.77777778
2020-06-18 08:00:00+00:00,0,1,13.56666667,12.77777778
2020-06-18 08:15:00+00:00,0,1,13.62222222,12.77777778
2020-06-18 08:30:00+00:00,0,1,13.62222222,12.77777778
2020-06-18 08:45:00+00:00,0,1,13.76111111,12.77777778
2020-06-18 09:00:00+00:00,0,1,13.76111111,12.77777778
2020-06-18 09:15:00+00:00,0,1,13.95555556,12.77777778
2020-06-18 09:30:00+00:00,0,1,14.13888889,12.77777778
2020-06-18 09:45:00+00:00,0,1,14.13888889,12.77777778
2020-06-18 10:00:00+00:00,0,1,14.34444444,12.77777778
2020-06-18 10:15:00+00:00,0,1,14.17777778,12.77777778
2020-06-18 10:30:00+00:00,0,1,14.22777778,12.77777778
2020-06-18 10:45:00+00:00,0,1,14.27222222,12.77777778
2020-06-18 11:00:00+00:00,0,1,14.26111111,12.77777778
2020-06-18 11:15:00+00:00,0,1,14.38333333,12.77777778
2020-06-18 11:30:00+00:00,0,1,14.18888889,12.77777778
2020-06-18 11:45:00+00:00,0,1,14.28333333,12.77777778
2020-06-18 12:00:00+00:00,0,1,14.23333333,12.77777778
2020-06-18 12:15:00+00:00,0,1,14.29444444,12.77777778
2020-06-18 12:30:00+00:00,0,1,14.45555556,12.77777778
2020-06-18 12:45:00+00:00,0,1,14.45555556,12.77777778
2020-06-18 13:00:00+00:00,0,1,14.48333333,12.77777778
2020-06-18 13:15:00+00:00,0,1,14.19444444,12.77777778
2020-06-18 13:30:00+00:00,0,1,14.18888889,12.77777778
2020-06-18 13:45:00+00:00,0,1,14.47777778,12.77777778
2020-06-18 14:00:00+00:00,0,1,14.52222222,12.77777778
2020-06-18 14:15:00+00:00,0,1,14.63888889,12.77777778
2020-06-18 14:30:00+00:00,0,1,14.42777778,12.77777778
2020-06-18 14:45:00+00:00,0,1,14.2,12.77777778
2020-06-18 15:00:00+00:00,0,1,14.32777778,12.77777778
2020-06-18 15:15:00+00:00,0,1,14.46666667,12.77777778
2020-06-18 15:30:00+00:00,0,1,14.58333333,12.77777778
2020-06-18 15:45:00+00:00,0,1,14.36666667,12.77777778
2020-06-18 16:00:00+00:00,0,1,14.29444444,12.77777778
2020-06-18 16:15:00+00:00,0,1,14.20555556,12.77777778
2020-06-18 16:30:00+00:00,0,1,14.42777778,12.77777778
2020-06-18 16:45:00+00:00,0,1,14.47777778,12.77777778
2020-06-18 17:00:00+00:00,0,1,14.37222222,12.77777778
2020-06-18 17:15:00+00:00,0,1,14.43333333,12.77777778
2020-06-18 17:30:00+00:00,0,1,14.19444444,12.77777778
2020-06-18 17:45:00+00:00,0,1,14.17222222,12.77777778
2020-06-18 18:00:00+00:00,0,1,14.33888889,12.77777778
2020-06-18 18:15:00+00:00,0,1,14.43888889,12.77777778
2020-06-18 18:30:00+00:00,0,1,14.69444444,12.77777778
2020-06-18 18:45:00+00:00,0,1,14.53333333,12.77777778
2020-06-18 19:00:00+00:00,0,1,14.28333333,12.77777778
2020-06-18 19:15:00+00:00,0,1,14.25555556,12.77777778
2020-06-18 19:30:00+00:00,0,1,14.45,12.77777778
2020-06-18 19:45:00+00:00,0,1,14.67777778,12.77777778
2020-06-18 20:00:00+00:00,0,1,14.63888889,12.77777778
2020-06-18 20:15:00+00:00,0,1,14.55555556,12.77777778
2020-06-18 20:30:00+00:00,0,1,14.43333333,12.77777778
2020-06-18 20:45:00+00:00,0,1,14.23333333,12.77777778
2020-06-18 21:00:00+00:00,0,1,14.53888889,12.77777778
2020-06-18 21:15:00+00:00,0,1,14.59444444,12.77777778
2020-06-18 21:30:00+00:00,0,1,14.64444444,12.77777778
2020-06-18 21:45:00+00:00,0,1,14.61111111,12.77777778
2020-06-18 22:00:00+00:00,0,1,14.42777778,12.77777778
2020-06-18 22:15:00+00:00,0,1,14.4,12.77777778
2020-06-18 22:30:00+00:00,0,1,14.55,12.77777778
2020-06-18 22:45:00+00:00,0,1,14.55555556,12.77777778
2020-06-18 23:00:00+00:00,0,1,14.59444444,12.77777778
2020-06-18 23:15:00+00:00,0,1,14.50555556,12.77777778
2020-06-18 23:30:00+00:00,0,1,14.40555556,12.77777778
2020-06-18 23:45:00+00:00,0,1,14.14444444,12.77777778
2020-06-19 00:00:00+00:00,0,1,14.37777778,12.77777778
2020-06-19 00:15:00+00:00,0,1,14.42777778,12.77777778
2020-06-19 00:30:00+00:00,0,1,14.66666667,12.77777778
2020-06-19 00:45:00+00:00,0,1,14.61111111,12.77777778
2020-06-19 01:00:00+00:00,0,1,14.43888889,12.77777778
2020-06-19 01:15:00+00:00,0,1,14.29444444,12.77777778
2020-06-19 01:30:00+00:00,0,1,14.38333333,12.77777778
2020-06-19 01:45:00+00:00,0,1,14.58333333,12.77777778
2020-06-19 02:00:00+00:00,0,1,14.61666667,12.77777778
2020-06-19 02:15:00+00:00,0,1,14.46666667,12.77777778
2020-06-19 02:30:00+00:00,0,1,14.31111111,12.77777778
2020-06-19 02:45:00+00:00,0,1,14.17777778,12.77777778
2020-06-19 03:00:00+00:00,0,1,14.40555556,12.77777778
2020-06-19 03:15:00+00:00,0,1,14.36666667,12.77777778
2020-06-19 03:30:00+00:00,0,1,14.37222222,12.77777778
2020-06-19 03:45:00+00:00,0,1,14.26111111,12.77777778
2020-06-19 04:00:00+00:00,0,1,14.01111111,12.77777778
2020-06-19 04:15:00+00:00,0,1,14.03333333,12.77777778
2020-06-19 04:30:00+00:00,0,1,13.96666667,12.77777778
2020-06-19 04:45:00+00:00,0,1,14.06111111,12.77777778
2020-06-19 05:00:00+00:00,0,1,13.92777778,12.77777778
2020-06-19 05:15:00+00:00,0,1,13.75,12.77777778
2020-06-19 05:30:00+00:00,0,1,13.35,12.77777778
2020-06-19 05:45:00+00:00,0,1,13.27777778,12.77777778
2020-06-19 06:00:00+00:00,0,1,13.37222222,12.77777778
2020-06-19 06:15:00+00:00,0,1,13.23333333,12.77777778
2020-06-19 06:30:00+00:00,0,1,13.15,12.77777778
2020-06-19 06:45:00+00:00,0,1,12.88333333,12.77777778
2020-06-19 07:00:00+00:00,0,1,12.79444444,12.77777778
2020-06-19 07:15:00+00:00,0,1,12.93333333,12.77777778
2020-06-19 07:30:00+00:00,0,1,12.98333333,12.77777778
2020-06-19 07:45:00+00:00,0,1,12.98333333,12.77777778
2020-06-19 08:00:00+00:00,0,1,12.85555556,12.77777778
2020-06-19 08:15:00+00:00,0,1,12.91111111,12.77777778
2020-06-19 08:30:00+00:00,0,1,12.92777778,12.77777778
2020-06-19 08:45:00+00:00,0,1,13.13888889,12.77777778
2020-06-19 09:00:00+00:00,0,1,13.38333333,12.77777778
2020-06-19 09:15:00+00:00,0,1,13.48333333,12.77777778
2020-06-19 09:30:00+00:00,0,1,13.82222222,12.77777778
2020-06-19 09:45:00+00:00,0,1,13.92222222,12.77777778
2020-06-19 10:00:00+00:00,0,1,14.3,12.77777778
2020-06-19 10:15:00+00:00,0,1,14.42777778,12.77777778
2020-06-19 10:30:00+00:00,0,1,14.31666667,12.77777778
2020-06-19 10:45:00+00:00,0,1,14.31111111,12.77777778
2020-06-19 11:00:00+00:00,0,1,14.35555556,12.77777778
2020-06-19 11:15:00+00:00,0,1,14.43888889,12.77777778
2020-06-19 11:30:00+00:00,0,1,14.50555556,12.77777778
2020-06-19 11:45:00+00:00,0,1,14.39444444,12.77777778
2020-06-19 12:00:00+00:00,0,1,14.45,12.77777778
2020-06-19 12:15:00+00:00,0,1,14.33888889,12.77777778
2020-06-19 12:30:00+00:00,0,1,14.45,12.77777778
2020-06-19 12:45:00+00:00,0,1,14.56666667,12.77777778
2020-06-19 13:00:00+00:00,0,1,14.63333333,12.77777778
2020-06-19 13:15:00+00:00,0,1,14.57777778,12.77777778
2020-06-19 13:30:00+00:00,0,1,14.3,12.77777778
2020-06-19 13:45:00+00:00,0,1,14.31111111,12.77777778
2020-06-19 14:00:00+00:00,0,1,14.51666667,12.77777778
2020-06-19 14:15:00+00:00,0,1,14.58888889,12.77777778
2020-06-19 14:30:00+00:00,0,1,14.79444444,12.77777778
2020-06-19 14:45:00+00:00,0,1,14.58333333,12.77777778
2020-06-19 15:00:00+00:00,0,1,14.36666667,12.77777778
2020-06-19 15:15:00+00:00,0,1,14.39444444,12.77777778
2020-06-19 15:30:00+00:00,0,1,14.56111111,12.77777778
2020-06-19 15:45:00+00:00,0,1,14.67222222,12.77777778
2020-06-19 16:00:00+00:00,0,1,14.67222222,12.77777778
2020-06-19 16:15:00+00:00,0,1,14.53333333,12.77777778
2020-06-19 16:30:00+00:00,0,1,14.49444444,12.77777778
2020-06-19 16:45:00+00:00,0,1,14.51666667,12.77777778
2020-06-19 17:00:00+00:00,0,1,14.58333333,12.77777778
2020-06-19 17:15:00+00:00,0,1,14.62222222,12.77777778
2020-06-19 17:30:00+00:00,0,1,14.68888889,12.77777778
2020-06-19 17:45:00+00:00,0,1,14.61666667,12.77777778
2020-06-19 18:00:00+00:00,0,1,14.37777778,12.77777778
2020-06-19 18:15:00+00:00,0,1,14.47777778,12.77777778
2020-06-19 18:30:00+00:00,0,1,14.50555556,12.77777778
2020-06-19 18:45:00+00:00,0,1,14.67777778,12.77777778
2020-06-19 19:00:00+00:00,0,1,14.71666667,12.77777778
2020-06-19 19:15:00+00:00,0,1,14.52777778,12.77777778
2020-06-19 19:30:00+00:00,0,1,14.4,12.77777778
2020-06-19 19:45:00+00:00,0,1,14.47777778,12.77777778
2020-06-19 20:00:00+00:00,0,1,14.66111111,12.77777778
2020-06-19 20:15:00+00:00,0,1,14.76111111,12.77777778
